1000,0,Pyay,95.214167,18.705,,,46763
1000,0,Pyay,95.786389,17.654444,,,59125
1000,0,Pyay,95.417222,18.646944,,,85872
1000,0,Pyay,95.623056,18.338333,,,23768
1000,0,Magway,95.216944,19.358611,,,66018
1000,0,Magway,94.821111,20.902778,,,44911
1000,0,Magway,94.135833,22.174167,,,12401
1000,0,Magway,95.095833,19.028889,,,21841
1000,0,Magway,94.875278,20.171667,,,67998
1000,0,Magway,94.731944,19.346389,,,17825
1000,0,Magway,94.854444,21.6125,,,10088
1000,0,Magway,95.446944,20.199167,,,14013
1000,0,Magway,95.399722,20.353333,,,19003
1000,0,Magway,94.467778,20.075278,,,3910
1000,0,Magway,95.082222,21.335,,,159000
1000,0,Magway,94.473611,21.452222,,,9359
1000,0,Magway,94.669444,20.363333,,,6310
1000,0,Magway,94.659444,20.577222,,,18746
1000,0,Magway,94.155556,21.149722,,,6986
1000,0,Magway,94.7925,20.906389,,,12179
1000,0,Magway,94.245556,20.446667,,,4697
1000,0,Magway,95.546111,20.001944,,,45368
1000,0,Magway,95.177222,19.321389,,,30813
1000,0,Magway,94.092778,21.696389,,,37000
1000,0,Magway,94.873056,20.458333,,,51408
1000,0,Magway,95.241667,21.633333,,,52888
1000,0,Pathein,95.595833,17.254722,,,22785
1000,0,Pathein,95.885,16.408056,,,24386
1000,0,Pathein,95.180556,16.896111,,,13125
1000,0,Pathein,95.458056,17.649444,,,74943
1000,0,Pathein,95.269167,17.809722,,,6454
1000,0,Pathein,94.894722,16.932778,,,10233
1000,0,Pathein,95.726111,16.444444,,,27235
1000,0,Pathein,95.239167,18.340278,,,20036
1000,0,Pathein,95.190278,17.107778,,,15289
1000,0,Pathein,95.2,17.3,,,23749
1000,0,Pathein,95.174444,17.600278,,,2910
1000,0,Pathein,95.649444,16.730278,,,41778
1000,0,Pathein,95.263056,16.378889,,,32366
1000,0,Pathein,95.317778,18.286944,,,22268
1000,0,Pathein,94.929722,16.599167,,,52279
1000,0,Pathein,95.633611,17.048889,,,51710
1000,0,Pathein,95.465833,16.982222,,,21813
1000,0,Pathein,95.683333,16.284167,,,59095
1000,0,Pathein,94.805833,17.047222,,,7045
1000,0,Pathein,95.180278,16.603889,,,67414
1000,0,Pathein,95.120556,17.344444,,,10632
1000,0,Pathein,95.556667,17.478056,,,22570
1000,0,Dawei,98.761111,11.2625,,,18532
1000,0,Dawei,98.563889,10.011944,,,72857
1000,0,Dawei,98.513333,11.787778,,,5104
1000,0,Dawei,98.119722,13.975278,,,5212
1000,0,Dawei,98.609722,12.441111,,,122754
1000,0,Dawei,98.648333,12.969167,,,31611
1000,0,Dawei,99.016389,12.084167,,,7759
1000,0,Dawei,98.259722,13.867222,,,11239
1000,0,Dawei,98.038333,14.855556,,,7178
